crop,price,location,state,date,seasonality,marketing_spend,competitor_price,special_event,supply,demand
Onion,1389,Kanpur,Uttar Pradesh,2022-07-14,0.9,37063.44945862904,1514.1888434576124,0,7772.904298413018,11218.677802824743
Onion,1510,Kanpur,Uttar Pradesh,2022-08-13,0.9,36000.897773908684,1400.396481691013,0,7579.9817155345045,13562.751538310758
Onion,1357,Kanpur,Uttar Pradesh,2022-09-12,1.0,45067.02335641048,1359.99328832478,0,19057.943911288126,12609.015703617642
Onion,1375,Kanpur,Uttar Pradesh,2022-10-12,1.0,64118.00580978278,1253.1315364374352,0,19829.013212280337,10479.400002267994
Onion,1663,Kanpur,Uttar Pradesh,2022-11-11,1.2,45854.606753335895,1565.435451004936,0,9880.074039863428,19662.67324223087
Onion,1460,Kanpur,Uttar Pradesh,2022-12-11,1.2,45570.39981452536,1340.2272512106333,0,14410.982826920821,9509.137801976614
Onion,1750,Kanpur,Uttar Pradesh,2023-01-15,1.2,79418.48705395964,1716.402318078071,0,11402.916060559353,19935.146377488578
Onion,1703,Kanpur,Uttar Pradesh,2023-02-14,1.2,65624.18264288164,1812.2753078016426,0,24672.196946570562,14384.216570168592
Onion,1405,Kanpur,Uttar Pradesh,2023-03-15,1.0,59780.63099219058,1426.6736565966207,0,10492.996861356458,14613.127480362538
Onion,1340,Kanpur,Uttar Pradesh,2023-04-15,1.0,35402.80198733182,1265.6527363603354,0,13422.071080999785,7419.5656983092385
Onion,1175,Kanpur,Uttar Pradesh,2023-05-15,1.0,48756.26768247328,1066.926002067495,0,7821.037252861772,11459.478640805033
Onion,1152,Kanpur,Uttar Pradesh,2023-06-14,0.9,30906.221597859654,1164.302944194068,0,9593.407693475277,8929.78998380365
Onion,1544,Kanpur,Uttar Pradesh,2023-07-14,0.9,76612.38365599781,1430.6076255890885,0,11839.490212715673,27374.96750460674
Onion,1750,Kanpur,Uttar Pradesh,2023-08-13,0.9,64394.02319665372,1694.9569095773152,0,17069.955752013248,23245.229035049677
Onion,2047,Kanpur,Uttar Pradesh,2023-09-12,1.0,83659.20683642905,2051.17271079923,1,18827.936762593377,31013.948581291825
Onion,2263,Kanpur,Uttar Pradesh,2023-10-12,1.0,53298.28354736662,2445.729345651571,0,18800.954091806492,13279.205714153359
Onion,3525,Kanpur,Uttar Pradesh,2023-11-11,1.2,97006.86988939598,3230.1854455975454,0,21357.186022106525,22854.029438060432
Onion,2930,Kanpur,Uttar Pradesh,2023-12-11,1.2,70883.20397570674,3028.804049068363,0,28845.46974480358,16639.285803634557
Onion,2094,Lucknow,Uttar Pradesh,2022-01-15,1.2,66390.52433336964,1890.497242369443,0,28273.355898837108,23853.58439682408
Onion,2388,Lucknow,Uttar Pradesh,2022-02-14,1.2,68115.49331167476,2450.0443246072773,0,29377.733277663316,27525.05363269617
Onion,2850,Lucknow,Uttar Pradesh,2022-03-15,1.0,119664.85319841368,2879.373518918438,0,34786.38419863608,41045.473167404045
Onion,1970,Lucknow,Uttar Pradesh,2022-04-15,1.0,45824.700696023734,2092.8754483154867,0,17062.00721388258,15365.931114755673
Onion,1438,Lucknow,Uttar Pradesh,2022-05-15,1.0,61203.84115494889,1447.1061271958245,0,17377.0663802079,15317.882220133451
Onion,1241,Lucknow,Uttar Pradesh,2022-06-14,0.9,26521.590621294614,1204.4194400520273,0,11982.24568417299,11311.299634502444
Onion,1408,Lucknow,Uttar Pradesh,2022-07-14,0.9,36693.23344849786,1335.5586453660287,0,9155.887359001423,14573.327201008677
Onion,1475,Lucknow,Uttar Pradesh,2022-08-13,0.9,64544.45089443368,1352.6486738257115,0,13555.983812176251,12278.618770967645
Onion,1510,Lucknow,Uttar Pradesh,2022-09-12,1.0,63847.781842187636,1520.4530276375224,1,9554.353328577121,13231.67882774103
Onion,1496,Lucknow,Uttar Pradesh,2022-10-12,1.0,51297.515992678585,1612.185920453252,0,9192.662970841777,14957.931752710534
Onion,1708,Lucknow,Uttar Pradesh,2022-11-11,1.2,36721.11432057376,1713.0367191352636,0,8933.85298845599,12295.987515981718
Onion,1326,Lucknow,Uttar Pradesh,2022-12-11,1.2,50781.57304360472,1389.4100777999547,0,10380.648030854463,22956.13344350092
Onion,1450,Lucknow,Uttar Pradesh,2023-01-15,1.2,46692.498522873284,1391.5461320830968,0,12047.6843715082,13039.414965505606
Onion,1543,Lucknow,Uttar Pradesh,2023-02-14,1.2,45512.088072664024,1526.9931833573535,0,18507.416490640942,14807.491040046692
Onion,1260,Lucknow,Uttar Pradesh,2023-03-15,1.0,49407.522072042986,1215.8000072683749,0,13078.860289548275,12500.373856136746
Onion,1241,Lucknow,Uttar Pradesh,2023-04-15,1.0,41075.16015077027,1144.0198488382857,1,16858.3609265816,11240.760356211647
Onion,1170,Lucknow,Uttar Pradesh,2023-05-15,1.0,26643.98062590657,1150.5753331683402,0,7914.7063324561805,11756.383248884795
Onion,1167,Lucknow,Uttar Pradesh,2023-06-14,0.9,55407.425972637175,1228.6846399108065,0,8938.71405718403,9513.691914897712
Onion,1461,Lucknow,Uttar Pradesh,2023-07-14,0.9,63341.3525490416,1430.311694866908,0,21054.121983805304,13546.282096696963
Onion,1844,Lucknow,Uttar Pradesh,2023-08-13,0.9,39998.84154219336,1899.3860971540971,0,17408.194369059776,19106.316294458426
Onion,2082,Lucknow,Uttar Pradesh,2023-09-12,1.0,74435.48933211084,2189.6874875587782,0,26838.04063427301,16956.652228335402
Onion,2390,Lucknow,Uttar Pradesh,2023-10-12,1.0,53778.17125983165,2305.267916609402,0,23712.806802722793,13334.851668219115
Onion,3863,Lucknow,Uttar Pradesh,2023-11-11,1.2,174293.5217662878,4092.859748751192,0,37513.03893090463,37026.88871754377
Onion,3160,Lucknow,Uttar Pradesh,2023-12-11,1.2,121313.72350772693,3058.2010531248566,0,20480.474701736697,24131.423317088447
Onion,2925,Kolkata,West Bengal,2022-01-15,1.2,73632.41147103676,2782.322630369367,0,39522.58862024615,34585.26380331745
Onion,3013,Kolkata,West Bengal,2022-02-14,1.2,62134.80997625249,2845.7460606920945,0,17425.84460290023,23809.736822411054
Onion,1919,Kolkata,West Bengal,2022-03-15,1.0,40198.118869269434,1803.8232111291932,0,15548.910406391868,17615.6341749985
Onion,1095,Kolkata,West Bengal,2022-04-15,1.0,38566.955757329655,1146.930171946134,0,12849.475385335965,11524.860973082043
Onion,988,Kolkata,West Bengal,2022-05-15,1.0,41526.829907979576,1064.571829984847,0,9951.704601983334,11914.001287625713
Onion,1591,Kolkata,West Bengal,2022-06-14,0.9,37587.71474216987,1505.292344485759,0,21977.729182117142,14432.515617193723
Onion,1645,Kolkata,West Bengal,2022-07-14,0.9,43820.368652903155,1508.5440579749347,0,8871.451323361218,11759.534667964792
Onion,1781,Kolkata,West Bengal,2022-08-13,0.9,53105.49887040811,1714.663796953942,0,20470.947922290194,16726.717231391864
Onion,1615,Kolkata,West Bengal,2022-09-12,1.0,42865.820090862864,1665.984658171599,0,15786.067350628067,15336.800879820494
Onion,2391,Kolkata,West Bengal,2022-10-12,1.0,75890.57164154989,2328.1263081024917,0,15644.595699111533,29410.47205003372
Onion,2181,Kolkata,West Bengal,2022-11-11,1.2,80235.60982720893,2202.4508064039337,0,27115.324094125663,31012.970915356877
Onion,1890,Kolkata,West Bengal,2022-12-11,1.2,76635.91362528222,1982.3472770252242,0,17223.69956717385,14867.330366658707
Onion,1990,Kolkata,West Bengal,2023-01-15,1.2,97337.37837777154,1953.5744553997094,0,20528.47989431,19839.474521297787
Onion,1235,Kolkata,West Bengal,2023-02-14,1.2,59187.757961762356,1358.4246233486854,0,18120.73591958439,17076.73412923824
Onion,1050,Kolkata,West Bengal,2023-03-15,1.0,38958.99970711081,1007.5693446494556,0,10355.41585076448,14353.20020886444
Onion,914,Kolkata,West Bengal,2023-04-15,1.0,38410.39454803324,1001.4237987223145,0,12095.627991205994,10897.444267323392
Onion,1942,Kolkata,West Bengal,2023-05-15,1.0,94237.81464147742,1826.6567219765413,0,24655.195503286963,31094.80119847424
Onion,1981,Kolkata,West Bengal,2023-06-14,0.9,44580.73766409569,1826.8511566813117,0,23034.168457888358,18103.66152713902
Onion,2541,Kolkata,West Bengal,2023-07-14,0.9,51249.53774423674,2668.472123672958,0,35492.996562531975,20401.08053680748
Onion,2713,Kolkata,West Bengal,2023-08-13,0.9,56685.40276995078,2822.7732196989405,0,20390.95268140572,15435.250523468181
Onion,3698,Kolkata,West Bengal,2023-09-12,1.0,136457.97826165662,3928.140849220527,0,48842.12013967419,61828.938992663374
Onion,4050,Kolkata,West Bengal,2023-10-12,1.0,173684.2611742579,3923.3082416039774,0,35550.39328009237,53990.646971973285
Onion,3187,Kolkata,West Bengal,2023-11-11,1.2,98836.03604073275,3461.5967985658917,0,41829.08466688853,42349.76605624508
Tomato,3150,Madanapalli,Andhra Pradesh,2023-12-11,1.2,114525.10201175995,2910.27329987504,0,31304.3435631836,41280.68847907395
Tomato,1625,Madanapalli,Andhra Pradesh,2022-01-15,1.2,57672.85802924117,1472.340057932616,0,22062.77536032758,19540.635449826943
Tomato,788,Madanapalli,Andhra Pradesh,2022-02-14,1.2,18000.38387723534,756.5688682936468,0,10991.367077020732,6026.261085577857
Tomato,1042,Madanapalli,Andhra Pradesh,2022-03-15,1.0,30892.84913964377,1103.9624181726122,0,11437.449184628484,9932.840386818492
Tomato,3050,Madanapalli,Andhra Pradesh,2022-04-15,1.0,62778.31669918063,3155.519207436925,0,30732.62218335297,19268.35357132485
Tomato,4750,Madanapalli,Andhra Pradesh,2022-05-15,1.0,110775.56065492782,4689.398326011492,0,60955.80680828587,40466.202179983185
Tomato,1830,Madanapalli,Andhra Pradesh,2022-06-14,0.9,81171.0164377468,1740.7888227951269,0,14035.84751817887,21191.595751515655
Tomato,1263,Madanapalli,Andhra Pradesh,2022-07-14,0.9,56686.4774107388,1151.672305937591,1,6508.853844173789,10730.515157802352
Tomato,2170,Madanapalli,Andhra Pradesh,2022-08-13,0.9,95606.70543493403,2099.4774210462033,0,19683.9524457785,35178.57787009131
Tomato,2875,Madanapalli,Andhra Pradesh,2022-09-12,1.0,120188.10778213042,2852.0113664589812,0,28973.506320782333,47627.50211617684
Tomato,1640,Madanapalli,Andhra Pradesh,2022-10-12,1.0,71830.99204287516,1701.3438188873554,0,13075.108598795607,16477.827262095016
Tomato,1120,Madanapalli,Andhra Pradesh,2022-11-11,1.2,44945.00666665582,1152.6977179080006,0,9893.653075462995,9415.003629368632
Tomato,1213,Madanapalli,Andhra Pradesh,2022-12-11,1.2,48635.23519952474,1321.5258734512738,0,7678.996365272228,16393.60590062122
Tomato,1695,Madanapalli,Andhra Pradesh,2023-01-15,1.2,67835.34740245844,1559.5342165589198,0,13175.06386208411,29447.952015205785
Tomato,1900,Madanapalli,Andhra Pradesh,2023-02-14,1.2,67300.43901165764,1837.8092466940718,0,14061.811610376899,19153.592000502784
Tomato,1178,Madanapalli,Andhra Pradesh,2023-03-15,1.0,36400.6912306476,1173.6597961043333,0,9435.625138079353,14029.045638892221
Tomato,1055,Madanapalli,Andhra Pradesh,2023-04-15,1.0,44210.680174013214,1091.0168125031919,0,8430.020866203884,10520.183047851391
Tomato,2660,Madanapalli,Andhra Pradesh,2023-05-15,1.0,77031.95188422197,2657.5802998468284,1,28168.558669866517,28947.777265740293
Tomato,8825,Madanapalli,Andhra Pradesh,2023-06-14,0.9,320233.3393086997,9553.518279385995,0,66240.17997230342,123442.40102466888
Tomato,9125,Madanapalli,Andhra Pradesh,2023-07-14,0.9,301131.101034645,9323.32703071966,0,131487.71527976482,90453.28294378798
Tomato,1864,Madanapalli,Andhra Pradesh,2023-08-13,0.9,52748.717735079765,1692.3872647328851,0,18850.162837972563,21644.02184103222
Tomato,1183,Madanapalli,Andhra Pradesh,2023-09-12,1.0,58251.745276857924,1091.5910022810474,0,7440.667855827549,10328.667837051595
Tomato,1800,Madanapalli,Andhra Pradesh,2023-10-12,1.0,49972.58884089825,1891.2584021330013,0,14032.91286943711,15554.970258876647
Tomato,2040,Madanapalli,Andhra Pradesh,2023-11-11,1.2,59728.73549984944,2128.041380109288,0,25087.052921167342,23904.884198161744
Tomato,1633,Patna,Bihar,2022-01-15,1.2,40576.17171112776,1519.8321207962754,0,8388.05209675728,10247.451060980799
Tomato,1070,Patna,Bihar,2022-02-14,1.2,47817.67807258873,975.6064534680526,0,15384.652452307377,17455.181269366178
Tomato,930,Patna,Bihar,2022-03-15,1.0,34965.84427547025,944.6415211118157,0,8790.145372049996,12226.045452236001
Tomato,1288,Patna,Bihar,2022-04-15,1.0,49447.836870092986,1322.9663231300867,0,13151.497815608838,16836.10880297342
Tomato,2418,Patna,Bihar,2022-05-15,1.0,107883.52481190655,2241.6309047012073,0,35989.80786259979,26553.67875520482
Tomato,3763,Patna,Bihar,2022-06-14,0.9,113972.20026272708,3743.1459010153176,0,37758.05812615484,47486.67992096479
Tomato,3550,Patna,Bihar,2022-07-14,0.9,91621.95980299276,3412.1403856740735,0,51394.91180340003,30250.547419961753
Tomato,3473,Patna,Bihar,2022-08-13,0.9,90131.85487452486,3772.5849014593823,0,49150.97665149625,17225.35469936955
Tomato,4060,Patna,Bihar,2022-09-12,1.0,170433.0942541032,3831.990240352197,0,58517.41046384823,57073.72253636078
Tomato,4615,Patna,Bihar,2022-10-12,1.0,177324.24313532584,4830.2996500087465,0,60566.0166032726,40042.84988718047
Tomato,2573,Patna,Bihar,2022-11-11,1.2,67387.29803775143,2582.3317118069963,0,20491.322715670423,37847.17808733316
Tomato,1232,Patna,Bihar,2022-12-11,1.2,30001.616985910052,1111.638777363217,0,10427.432200243291,8461.964782541148
Tomato,803,Patna,Bihar,2023-01-15,1.2,18967.357181351927,805.7299724639465,0,6945.822067490547,8760.798471691667
Tomato,715,Patna,Bihar,2023-02-14,1.2,27766.280993230157,657.7245174384888,0,10576.143003227195,12213.939907913067
Tomato,898,Patna,Bihar,2023-03-15,1.0,17963.196293898298,926.5675703702261,0,7729.584425669895,8305.884605634696
Tomato,1218,Patna,Bihar,2023-04-15,1.0,25029.38877873349,1233.9615320009511,0,7413.835786279875,9825.806964472486
Tomato,1398,Patna,Bihar,2023-05-15,1.0,44297.85850815844,1261.1154527624394,0,17871.037946999422,12140.114365865878
Tomato,3158,Patna,Bihar,2023-06-14,0.9,128658.48614152362,2971.4839911646113,0,27350.278748161218,34875.62850153091
Tomato,7525,Patna,Bihar,2023-07-14,0.9,307405.1392442889,7940.718704572395,0,84350.42735736971,81347.37795693807
Tomato,6668,Patna,Bihar,2023-08-13,0.9,219400.85945248243,6368.9703584331755,0,94976.35228976131,85346.43453509055
Tomato,1990,Patna,Bihar,2023-09-12,1.0,81057.0943142928,1989.714793662895,0,21402.56097788308,30807.862126462605
Tomato,1880,Patna,Bihar,2023-10-12,1.0,66989.82452831906,1809.3114790178533,0,21388.763353128295,20033.704585599688
Tomato,3123,Patna,Bihar,2023-11-11,1.2,153988.70443974048,3386.285674505904,0,35691.5978882462,42060.73108640554
Tomato,2412,Patna,Bihar,2023-12-11,1.2,59995.62107323325,2429.6447533787286,0,26831.06836049539,21570.25652860047
Tomato,1500,Ahmedabad,Gujarat,2022-01-15,1.2,57030.02704675226,1558.8520544568066,0,9896.540662214311,19208.65217116256
Tomato,1888,Ahmedabad,Gujarat,2022-02-14,1.2,65583.76426986484,1730.720577133628,0,18057.123030456503,26933.045920504737
Tomato,1431,Ahmedabad,Gujarat,2022-03-15,1.0,36968.44017615482,1299.4441596318736,0,7264.672125871706,12951.054234073805
Tomato,1485,Ahmedabad,Gujarat,2022-04-15,1.0,63112.07375191289,1413.490773934938,0,16725.032340518697,26087.26477701644
Tomato,2625,Ahmedabad,Gujarat,2022-05-15,1.0,74196.25656964463,2524.7955034331685,0,28228.15524443877,31466.03766052547
Tomato,4300,Ahmedabad,Gujarat,2022-06-14,0.9,135240.56666306686,4461.405265414715,0,35179.90042735531,56686.20610848285
Tomato,2540,Ahmedabad,Gujarat,2022-07-14,0.9,79362.08940256979,2575.1182953779203,0,26006.945780523176,19894.402262650292
Tomato,2275,Ahmedabad,Gujarat,2022-08-13,0.9,62166.9552950775,2217.9337211554184,0,22592.064538408744,21833.611744420294
Tomato,2500,Ahmedabad,Gujarat,2022-09-12,1.0,82302.89987738039,2577.0587420890056,0,18772.88039855628,35013.54788287205
Tomato,3650,Ahmedabad,Gujarat,2022-10-12,1.0,124831.37396157421,3404.4029955554897,0,28954.995505379644,27019.86629585704
Tomato,1816,Ahmedabad,Gujarat,2022-11-11,1.2,76865.19673465106,1657.459457156701,1,22927.744498778113,19849.061575671214
Tomato,1045,Ahmedabad,Gujarat,2022-12-11,1.2,44884.89980672012,1119.0915642945038,0,13122.402735449068,18609.551711325155
Tomato,806,Ahmedabad,Gujarat,2023-01-15,1.2,19953.88331329239,816.3081158769431,0,7816.444130933129,8186.266309947336
Tomato,838,Ahmedabad,Gujarat,2023-02-14,1.2,31662.295605094154,862.9883678616319,0,10202.725021245908,7338.940629927516
Tomato,1110,Ahmedabad,Gujarat,2023-03-15,1.0,52043.386682703866,1067.2077796664055,0,10553.89421056339,16498.384907342996
Tomato,1050,Ahmedabad,Gujarat,2023-04-15,1.0,24426.778179863664,1023.110541124917,0,14189.427366409387,7964.576551978395
Tomato,1075,Ahmedabad,Gujarat,2023-05-15,1.0,36751.47793622597,985.2090011378898,0,8952.671833742592,14759.08302203457
Tomato,2360,Ahmedabad,Gujarat,2023-06-14,0.9,100325.00106651067,2528.4984246424374,0,33684.10299635147,34400.65433387971
Tomato,7425,Ahmedabad,Gujarat,2023-07-14,0.9,284709.69473366695,7562.272583367218,0,77389.56105442681,93392.92204648015
Tomato,6213,Ahmedabad,Gujarat,2023-08-13,0.9,143008.16053304472,5695.615734267394,0,64347.28680888492,32236.001382583556
Tomato,1355,Ahmedabad,Gujarat,2023-09-12,1.0,43222.038995517025,1437.5275215254753,0,15864.480707617891,11425.110517363035
Tomato,1075,Ahmedabad,Gujarat,2023-10-12,1.0,37858.47381749387,1062.9848044461496,0,9039.202116257857,11827.724559134818
Tomato,2000,Ahmedabad,Gujarat,2023-11-11,1.2,99750.73610297637,2106.0405400680056,0,24486.59141814269,21945.340096680568
Tomato,2120,Ahmedabad,Gujarat,2023-12-11,1.2,53759.46303298432,1913.350821525799,0,17393.012175843345,26580.594077359285
Tomato,2300,Bengaluru,Karnataka,2022-01-15,1.2,113787.23993404776,2083.2202606071764,0,20643.393089052068,37229.035666518466
Tomato,1413,Bengaluru,Karnataka,2022-02-14,1.2,44204.989353486126,1319.9632641518342,0,16598.55956188589,10793.07401749173
Tomato,988,Bengaluru,Karnataka,2022-03-15,1.0,25697.499207228066,930.8771114933984,0,8679.077120857648,6777.159870818336
Tomato,1510,Bengaluru,Karnataka,2022-04-15,1.0,48959.14142021702,1589.7145701536617,0,10569.609252589717,14842.884949841815
Tomato,4375,Bengaluru,Karnataka,2022-05-15,1.0,168086.86002956977,4555.857393514524,0,60020.68882142842,63231.89520562907
Tomato,5900,Bengaluru,Karnataka,2022-06-14,0.9,155789.03872224627,6036.983980573198,0,83907.16746683928,44167.47245452534
Tomato,1910,Bengaluru,Karnataka,2022-07-14,0.9,54899.459473211915,2057.0160984566355,0,21520.563051322268,15583.035534831932
Tomato,1383,Bengaluru,Karnataka,2022-08-13,0.9,63115.13435699717,1313.061353559351,0,18133.21516566631,12949.04931413552
Tomato,2196,Bengaluru,Karnataka,2022-09-12,1.0,109734.74333474503,2373.614633794834,0,32646.885710853574,29486.848971547464
Tomato,3163,Bengaluru,Karnataka,2022-10-12,1.0,93451.40669628569,3422.0313984171544,0,35260.32540006109,32754.653044481856
Tomato,2400,Bengaluru,Karnataka,2022-11-11,1.2,58717.6898843957,2368.444684889695,0,33811.023438000324,31506.560389770617
Tomato,1860,Bengaluru,Karnataka,2022-12-11,1.2,81458.93175566752,1709.111666556303,0,15982.138344798466,30037.606768010777
Tomato,1850,Bengaluru,Karnataka,2023-01-15,1.2,70325.29064377055,1933.8271660301243,0,22208.740063912945,16711.744211735644
Tomato,1988,Bengaluru,Karnataka,2023-02-14,1.2,45747.92419092085,1923.1628402444787,0,11049.412669981306,13890.581506970846
Tomato,2380,Bengaluru,Karnataka,2023-03-15,1.0,115199.4837745319,2520.3864502998836,0,30677.523023521448,38975.9483045129
Tomato,1238,Bengaluru,Karnataka,2023-04-15,1.0,27658.759484771985,1154.7297142945815,0,16462.962931752045,12873.677230770038
Tomato,1275,Bengaluru,Karnataka,2023-05-15,1.0,49419.88236248677,1285.0763539614632,0,11489.986815043396,11661.097425156731
Tomato,2740,Bengaluru,Karnataka,2023-06-14,0.9,89647.6424344524,2744.4244042143796,0,31207.367435038832,26312.60103094716
Tomato,8600,Bengaluru,Karnataka,2023-07-14,0.9,315608.97090590344,7912.540923779736,0,116819.05480574284,83550.18896630497
Tomato,5125,Bengaluru,Karnataka,2023-08-13,0.9,135281.6825827472,4984.916146314476,0,70909.91843108882,58257.20281039603
Tomato,1170,Bengaluru,Karnataka,2023-09-12,1.0,47552.675013697866,1072.8327433465345,1,7096.418834504232,17737.22644313263
Tomato,1100,Bengaluru,Karnataka,2023-10-12,1.0,53670.74974140021,1092.2428680926946,0,14602.36521186187,18341.169467756583
Tomato,2275,Bengaluru,Karnataka,2023-11-11,1.2,76787.56590356548,2431.021574169276,0,17614.03625631878,20229.301821998837
Tomato,2930,Bengaluru,Karnataka,2023-12-11,1.2,104568.03259824717,2795.3399912962213,0,35960.092062695876,42493.21854560074
Tomato,1050,Bhopal,Madhya Pradesh,2022-01-15,1.2,28554.06762291976,1105.621017309362,0,8664.223611671832,11672.4806676269
Tomato,1050,Bhopal,Madhya Pradesh,2022-02-14,1.2,49093.84148815905,983.5197572786159,0,5841.46154162106,13471.353421325184
Tomato,800,Bhopal,Madhya Pradesh,2022-03-15,1.0,39308.185723359,827.7975883985043,1,5678.9656788088605,15066.337840088414
Tomato,776,Bhopal,Madhya Pradesh,2022-04-15,1.0,33824.991484803344,840.4914044692059,0,7051.292980418172,10690.66125862137
Tomato,1225,Bhopal,Madhya Pradesh,2022-05-15,1.0,44446.926204372794,1181.8623799836137,0,15205.050595747769,9823.053760560666
Tomato,1800,Bhopal,Madhya Pradesh,2022-06-14,0.9,87667.02852346606,1944.148189711903,0,10812.665291622438,20417.344987153756
Tomato,1410,Bhopal,Madhya Pradesh,2022-07-14,0.9,34707.85734203581,1411.5287012804433,0,18512.371161092255,7664.340881398151
Tomato,1100,Bhopal,Madhya Pradesh,2022-08-13,0.9,37790.19837654221,1059.6971292964447,1,16466.46201158652,12029.145888421692
Tomato,1600,Bhopal,Madhya Pradesh,2022-09-12,1.0,57805.07392286783,1726.8826352356903,0,20612.122290866006,17847.23911094268
Tomato,1550,Bhopal,Madhya Pradesh,2022-10-12,1.0,53874.11351848552,1404.9315526986159,0,15092.916060447662,19098.3865724268
Tomato,1375,Bhopal,Madhya Pradesh,2022-11-11,1.2,60599.75434612151,1245.2051841000227,0,14687.202899131762,16275.610247767054
Tomato,840,Bhopal,Madhya Pradesh,2022-12-11,1.2,33694.15285361237,856.771373506664,0,4251.748269742467,13003.729009947769
Tomato,475,Bhopal,Madhya Pradesh,2023-01-15,1.2,11304.88313933523,503.1913181463722,0,3369.050729813138,3671.863691709577
Tomato,475,Bhopal,Madhya Pradesh,2023-02-14,1.2,14436.931129638611,498.8968992066201,0,6645.1936244352155,5312.7067108101855
Tomato,500,Bhopal,Madhya Pradesh,2023-03-15,1.0,15086.152725803295,457.9469503351606,0,2608.6470136759294,2727.8751313252806
Tomato,488,Bhopal,Madhya Pradesh,2023-04-15,1.0,18040.855302488475,531.9445164888753,0,6855.399370137271,3795.640165607627
Tomato,525,Bhopal,Madhya Pradesh,2023-05-15,1.0,15090.470078111877,546.3216714519391,0,3219.5761926728787,5441.216824821115
Tomato,1560,Bhopal,Madhya Pradesh,2023-06-14,0.9,36688.31881512301,1700.1229607630546,0,9875.956427357816,10488.462408231695
Tomato,4000,Bhopal,Madhya Pradesh,2023-07-14,0.9,158441.91987885625,3863.278207179282,0,27013.996434276898,37877.43715793159
Tomato,5000,Bhopal,Madhya Pradesh,2023-08-13,0.9,227655.5407802534,5193.939127982817,0,64969.26624775981,70323.62839642852
Tomato,1320,Bhopal,Madhya Pradesh,2023-09-12,1.0,63291.680580450586,1415.0238291376402,0,12912.062794519408,20006.259920167133
Tomato,750,Bhopal,Madhya Pradesh,2023-10-12,1.0,36883.01439733821,732.069633473144,0,4838.974726725318,7055.449172922874
Tomato,2125,Bhopal,Madhya Pradesh,2023-11-11,1.2,92296.19894582464,2322.5654654766427,0,25219.538667888155,19852.535797954308
Tomato,1640,Bhopal,Madhya Pradesh,2023-12-11,1.2,39673.35947196159,1562.9176355203376,0,23627.289207742746,10748.397000292054
Tomato,1475,Mumbai,Maharashtra,2022-01-15,1.2,67250.19822247505,1420.60601967626,0,15818.659245150211,22902.792140510282
Tomato,1463,Mumbai,Maharashtra,2022-02-14,1.2,46814.24762075678,1585.9881415210716,0,8758.981083691478,16036.246755376811
Tomato,1300,Mumbai,Maharashtra,2022-03-15,1.0,54466.54123790218,1422.1115340907031,0,7211.757880308017,21623.825477147377
Tomato,1340,Mumbai,Maharashtra,2022-04-15,1.0,48156.9737994256,1282.4324605457803,0,17364.689622335194,11056.87161303627
Tomato,2850,Mumbai,Maharashtra,2022-05-15,1.0,127845.82442697101,2642.7423225964294,0,32093.384092671393,39016.034280685446
Tomato,3375,Mumbai,Maharashtra,2022-06-14,0.9,110582.45545001849,3549.8624015546534,0,48014.6851954553,40084.31292380156
Tomato,1780,Mumbai,Maharashtra,2022-07-14,0.9,38899.789493517106,1932.9608348029597,0,18641.052688654185,10114.122880860199
Tomato,1500,Mumbai,Maharashtra,2022-08-13,0.9,55057.06698971119,1530.2140931105625,0,8435.931048645802,18268.828166142943
Tomato,1680,Mumbai,Maharashtra,2022-09-12,1.0,42233.04395525073,1725.1983686804992,0,15181.939079977323,15572.774347354534
Tomato,2575,Mumbai,Maharashtra,2022-10-12,1.0,126086.2370992633,2710.415817098735,0,29818.26023122901,37544.74840282745
Tomato,1550,Mumbai,Maharashtra,2022-11-11,1.2,55503.78256088536,1442.4562938408367,0,13715.722939527579,22633.19900354045
Tomato,820,Mumbai,Maharashtra,2022-12-11,1.2,30017.54632839661,897.6488990251373,0,12296.64945326991,9456.187259847558
Tomato,1000,Mumbai,Maharashtra,2023-01-15,1.2,47217.97138444453,972.865876945719,0,9053.78613673745,17974.51113635292
Tomato,1125,Mumbai,Maharashtra,2023-02-14,1.2,43579.75202385215,1153.8540958370093,0,11770.156422534938,16776.499102003436
Tomato,1180,Mumbai,Maharashtra,2023-03-15,1.0,34316.61995251563,1172.5933808379984,0,8559.625984959417,12820.965874391237
Tomato,975,Mumbai,Maharashtra,2023-04-15,1.0,28160.767544716105,968.7952910541449,0,6358.34749194637,10018.961664236116
Tomato,900,Mumbai,Maharashtra,2023-05-15,1.0,31542.623547474315,936.4939869815499,0,10307.749847069259,12105.741678507427
Tomato,2120,Mumbai,Maharashtra,2023-06-14,0.9,97516.28335989451,2329.7368147218363,1,23078.590234612464,19586.69036414038
Tomato,7075,Mumbai,Maharashtra,2023-07-14,0.9,310181.3025712751,7300.069688451772,0,35681.97416149461,66048.26381942241
Tomato,5800,Mumbai,Maharashtra,2023-08-13,0.9,283516.86197389103,6141.108592624374,0,45517.32901826905,87055.02999538888
Tomato,830,Mumbai,Maharashtra,2023-09-12,1.0,18389.96445901987,751.5842655055369,0,9491.71045600719,6332.682055430647
Tomato,863,Mumbai,Maharashtra,2023-10-12,1.0,24206.96192548673,916.5797639005876,0,11324.71185367104,9854.655769399882
